,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2000-02-24,70.5625,71.375,65.625,68.4375,68.4375,5869300,AMZN,61.247845,66.25,0.0,2.1875
2000-02-25,67.4375,69.375,65.1875,69.125,69.125,4870500,AMZN,59.5921,64.8125,0.0,4.3125
2000-03-13,64.0,66.625,63.0,65.3125,65.3125,5634300,AMZN,52.989178,63.5625,0.0,1.75
2000-04-05,61.75,64.9375,60.5,62.1875,62.1875,4900000,AMZN,56.87666,52.875,0.0,9.3125
2000-04-17,45.25,52.0,44.625,47.0625,47.0625,12180900,AMZN,46.23702,56.25,0.0,-9.1875
2000-04-19,55.3125,55.3125,51.6875,53.4375,53.4375,5373800,AMZN,42.031956,54.875,0.0,-1.4375
2000-04-26,53.3125,57.4375,52.453125,53.5,53.5,12006400,AMZN,39.489586,61.00000000000001,0.0,-7.500000000000007
2000-04-27,49.3125,55.25,48.5,52.875,52.875,11266000,AMZN,39.82366,55.375,0.0,-2.5
2000-04-28,54.0,55.625,53.125,55.1875,55.1875,6833800,AMZN,40.31542,52.625,0.0,2.5625
2000-05-16,57.125,59.875,56.0,59.0625,59.0625,6432200,AMZN,43.748077,51.8125,0.0,7.25
2000-06-12,52.1875,52.1875,47.0,48.4375,48.4375,3986000,AMZN,39.712704,37.0,0.0,11.4375
2000-06-22,46.1875,46.4375,41.625,42.0,42.0,10516100,AMZN,32.687115,42.625,0.0,-0.625
2000-06-30,37.0,37.25,35.5,36.3125,36.3125,6451900,AMZN,26.971874,38.75,0.0,-2.4375
2000-07-03,36.6875,37.5,36.5,37.0,37.0,1762400,AMZN,26.31704,37.625,0.0,-0.625
2000-07-25,36.75,38.75,33.25,37.625,37.625,27752500,AMZN,29.381056,37.5625,0.0,0.0625
2000-07-27,31.4375,32.0,29.75,31.375,31.375,23579300,AMZN,28.53555,38.25,0.0,-6.875
2000-08-03,29.4375,31.75,29.3125,31.5,31.5,5144100,AMZN,20.57291,39.375,0.0,-7.875
2000-08-11,30.5,34.0,30.3125,33.6875,33.6875,9116200,AMZN,18.731104,41.5,0.0,-7.8125
2000-08-17,38.0,39.0625,36.875,38.25,38.25,4974100,AMZN,21.434591,42.9375,0.0,-4.6875
2000-08-18,39.25,40.125,38.9375,39.0,39.0,7371100,AMZN,22.679283,42.375,0.0,-3.375
2000-09-01,42.125,42.5,41.0,41.5,41.5,3347100,AMZN,28.212065,40.375,0.0,1.125
2000-09-06,47.25,49.625,45.6875,45.875,45.875,14263200,AMZN,30.415817,37.875,0.0,8.0
2000-09-08,44.0625,45.0,42.5,42.9375,42.9375,5088900,AMZN,32.053738,38.4375,0.0,4.5
2000-09-19,42.0625,42.75,39.125,40.75,40.75,7230800,AMZN,31.563534,30.4375,0.0,10.3125
2000-09-21,37.4375,40.5,37.25,40.0625,40.0625,7425600,AMZN,29.850761,25.125,0.0,14.9375
2000-09-22,38.375,42.125,38.3125,41.4375,41.4375,5996200,AMZN,28.92187,28.4375,0.0,13.0
2000-09-27,38.6875,39.625,35.5,37.875,37.875,10030900,AMZN,27.163435,25.125,0.0,12.75
2000-10-02,38.1875,38.4375,35.25,35.875,35.875,5477700,AMZN,25.60176,30.000000000000004,0.0,5.8749999999999964
2000-10-09,30.25,30.5625,27.375,30.0625,30.0625,12727500,AMZN,21.104826,32.875,0.0,-2.8125
2000-10-18,19.875,25.375,19.375,25.125,25.125,18788700,AMZN,12.533596,33.875,0.0,-8.75
2000-10-25,34.0,36.5,31.75,31.875,31.875,28572900,AMZN,16.416912,29.499999999999996,0.0,2.3750000000000036
2000-10-26,32.1875,37.5,31.0,36.875,36.875,17825500,AMZN,18.672493,27.8125,0.0,9.0625
2000-10-30,33.0625,34.375,30.265625,32.875,32.875,12510200,AMZN,22.285711,25.8125,0.0,7.0625
2000-11-07,36.5,39.4375,35.5625,36.9375,36.9375,5495300,AMZN,28.487623,26.9375,0.0,10.0
2000-11-09,32.6875,33.0,29.875,31.25,31.25,7169600,AMZN,27.22149,24.625,0.0,6.625
2000-11-13,28.8125,30.109375,27.4375,27.8125,27.8125,8377500,AMZN,23.67258,25.375,0.0,2.4375
2000-11-21,26.625,26.875,23.625,24.25,24.25,6197500,AMZN,13.252377,23.75,0.0,0.5
2000-11-24,26.421875,29.125,26.0625,28.9375,28.9375,7639300,AMZN,11.538742,22.875,0.0,6.0625
2000-12-01,24.9375,26.75,23.0,24.625,24.625,7757400,AMZN,11.394507,15.562499999999998,0.0,9.062500000000002
2000-12-15,22.25,24.25,22.0,22.875,22.875,8713700,AMZN,11.255443,16.375,0.0,6.5
2000-12-18,20.75,21.1875,18.9375,19.875,19.875,16035200,AMZN,11.052237,16.5,0.0,3.375
2001-01-04,17.0,17.5625,15.4375,15.5,15.5,10620500,AMZN,2.6010075,19.5,0.0,-4.0
2001-01-23,18.375,19.3125,18.25,18.953125,18.953125,4744300,AMZN,5.498668,13.75,0.0,5.203125
